Selected Option,選擇的選項,
Correct,正確,
Wrong,錯誤,
Room Name,房間名稱,
Room Number,房間號,
Seating Capacity,座位數,
House Name,房名,
EDU-STU-.YYYY.-,EDU-STU-.YYYY.-,
Student Mobile Number,學生手機號碼,
Joining Date,入職日期,
Blood Group,血型,
A+,A +,
A-,A-,
B+,B +,
B-,B-,
O+,O +,
O-,O-,
AB+,AB +,
AB-,AB-,
Nationality,國籍,
Home Address,主頁地址,
Guardian Details,監護人詳細信息,
Guardians,守護者,
Sibling Details,兄弟姐妹信息,
Siblings,兄弟姐妹,
Exit,離職,
Date of Leaving,離開日期,
Leaving Certificate Number,畢業證書號碼,
Reason For Leaving,離開的原因,
Student Admission,學生入學,
Admission Start Date,准入開始日期,
Admission End Date,准入結束日期,
Publish on website,發布在網站上,
Eligibility and Details,資格和細節,
Student Admission Program,學生入學計划,
Minimum Age,最低年齡,
Maximum Age,最大年齡,
Application Fee,報名費,
Naming Series (for Student Applicant),名錄（面向學生申請人）,
LMS Only,僅限LMS,
EDU-APP-.YYYY.-,EDU-APP-.YYYY.-,
Application Status,應用現狀,
Application Date,申請日期,
Student Attendance Tool,學生考勤工具,
Group Based On,分組依據,
Students HTML,學生HTML,
Group Based on,基于組,
Student Group Name,學生組名稱,
Max Strength,最大力量,
Set 0 for no limit,為不限制設為0,
Instructors,教師,
Student Group Creation Tool,學生組創建工具,
Leave blank if you make students groups per year,如果您每年制作學生團體，請留空,
Get Courses,獲取課程,
Separate course based Group for every Batch,為每個批次分離基于課程的組,
Leave unchecked if you don't want to consider batch while making course based groups. ,如果您不想在制作基于課程的組時考慮批量，請不要選中。,
Student Group Creation Tool Course,學生組創建工具課程,
Course Code,課程代碼,
Student Group Instructor,學生組教導,
Student Group Student,學生組學生,
Group Roll Number,組卷編號,
Student Guardian,學生家長,
Relation,關系,
Mother,母親,
Father,父親,
Student Language,學生語言,
Student Leave Application,學生請假申請,
Mark as Present,標記為現,
Student Log,學生登錄,
Academic,學術的,
Achievement,已完成的,
Student Report Generation Tool,學生報表生成工具,
Include All Assessment Group,包括所有評估小組,
Show Marks,顯示標記,
Add letterhead,添加信頭,
Print Section,打印部分,
Total Parents Teacher Meeting,總計家長教師會議,
Attended by Parents,父母代出席,
Assessment Terms,評估條款,
Student Sibling,學生兄弟,
Studying in Same Institute,就讀于同一研究所,
NO,沒有,
YES,是,
Student Siblings,學生兄弟姐妹,
Topic Content,主題內容,
Amazon MWS Settings,亞馬遜MWS設置,
ERPNext Integrations,網店連結(自動化),
Enable Amazon,啟用亞馬遜,
MWS Credentials,MWS憑證,
Seller ID,賣家ID,
AWS Access Key ID,AWS訪問密鑰ID,
MWS Auth Token,MWS 驗證令牌,
Market Place ID,市場ID,
AE,自動曝光,
AU,AU,
BR,BR,
CA,鈣,
CN,CN,
DE,DE,
ES,ES,
FR,FR,
IN,在,
JP,J.P,
IT,IT,
MX,MX,
UK,英國,
US,我們,
Customer Type,客戶類型,
Market Place Account Group,市場賬戶組,
After Date,日期之后,
Amazon will synch data updated after this date,亞馬遜將同步在此日期之后更新的數據,
Sync Taxes and Charges,同步稅費,
Get financial breakup of Taxes and charges data by Amazon ,獲取亞馬遜的稅收和收費數據的財務細分,
Sync Products,同步產品,
Always sync your products from Amazon MWS before synching the Orders details,同步訂單詳細信息之前，請始終從Amazon MWS同步您的產品,
Sync Orders,同步訂單,
Click this button to pull your Sales Order data from Amazon MWS.,單擊此按鈕可從亞馬遜MWS中提取銷售訂單數據。,
Enable Scheduled Sync,啟用預定同步,
Check this to enable a scheduled Daily synchronization routine via scheduler,選中此選項可通過調度程序啟用計划的每日同步例程,
Max Retry Limit,最大重試限制,
Exotel Settings,Exotel設置,
Account SID,帳戶SID,
API Token,API令牌,
GoCardless Mandate,GoCardless任務,
Mandate,要求,
GoCardless Customer,GoCardless客戶,
GoCardless Settings,GoCardless設置,
Webhooks Secret,Webhooks的秘密,
Plaid Settings,格子設置,
Synchronize all accounts every hour,每小時同步所有帳戶,
Plaid Client ID,格子客戶端ID,
Plaid Secret,格子秘密,
Plaid Environment,格子環境,
sandbox,沙盒,
development,發展,
production,生產,
QuickBooks Migrator,QuickBooks Migrator,
Application Settings,應用程序設置,
Token Endpoint,令牌端點,
Scope,范圍,
Authorization Settings,授權設置,
Authorization Endpoint,授權端點,
Authorization URL,授權URL,
Quickbooks Company ID,Quickbooks公司ID,
Company Settings,公司設置,
Default Shipping Account,默認運輸帳戶,
Default Warehouse,默認倉庫,
Default Cost Center,默認成本中心,
Undeposited Funds Account,未存入資金賬戶,
Shopify Log,Shopify日志,
Request Data,請求數據,
Shopify Settings,Shopify設置,
status html,狀態HTML,
Enable Shopify,啟用Shopify,
App Type,應用類型,
Last Sync Datetime,上次同步日期時間,
Shop URL,商店網址,
eg: frappe.myshopify.com,例如：frappe.myshopify.com,
Shared secret,共享秘密,
Webhooks Details,Webhooks詳細信息,
Webhooks,網絡掛接,
Customer Settings,客戶設置,
Default Customer,默認客戶,
Customer Group will set to selected group while syncing customers from Shopify,客戶組將在同步Shopify客戶的同時設置為選定的組,
For Company,對公司,
Cash Account will used for Sales Invoice creation,現金科目將用于創建銷售費用清單,
Update Price from Shopify To ERPNext Price List,將Shopify更新到ERPNext價格清單,
Default Warehouse to to create Sales Order and Delivery Note,默認倉庫到創建銷售訂單和交貨單,
Sales Order Series,銷售訂單系列,
Import Delivery Notes from Shopify on Shipment,在發貨時從Shopify導入交貨單,
Delivery Note Series,銷售出貨單系列,
Import Sales Invoice from Shopify if Payment is marked,如果付款已標記，則從Shopify導入銷售費用清單,
Sales Invoice Series,銷售費用清單系列,
Shopify Tax Account,Shopify稅收科目,
Shopify Tax/Shipping Title,Shopify稅/運輸標題,
ERPNext Account,ERPNext科目,
Shopify Webhook Detail,Shopify Webhook詳細信息,
Webhook ID,Webhook ID,
Tally Migration,理貨遷移,
Master Data,主要的數據,
"Data exported from Tally that consists of the Chart of Accounts, Customers, Suppliers, Addresses, Items and UOMs",從Tally導出的數據包括科目表，客戶，供應商，地址，物料和UOM,
Is Master Data Processed,主數據是否已處理,
Is Master Data Imported,是否導入主數據,
Tally Creditors Account,理貨債權人賬戶,
Creditors Account set in Tally,Tally中設置的債權人帳戶,
Tally Debtors Account,理貨債務人賬戶,
Debtors Account set in Tally,負債表中設置的債務人帳戶,
Tally Company,理貨公司,
Company Name as per Imported Tally Data,根據導入的理貨數據的公司名稱,
Default UOM,默認UOM,
UOM in case unspecified in imported data,如果未在導入的數據中指定UOM,
ERPNext Company,ERPNext公司,
Your Company set in ERPNext,您的公司在ERPNext中設置,
Processed Files,已處理的文件,
Parties,派對,
UOMs,計量單位,
Vouchers,優惠券,
Round Off Account,四舍五入科目,
Day Book Data,日簿數據,
Day Book Data exported from Tally that consists of all historic transactions,從Tally導出的包含所有歷史交易的日簿數據,
Is Day Book Data Processed,是否處理了日記簿數據,
Is Day Book Data Imported,是否導入了日記簿數據,
Woocommerce Settings,Woocommerce設置,
Enable Sync,啟用同步,
Woocommerce Server URL,Woocommerce服務器URL,
Secret,秘密,
API consumer key,應用程序界面消費者密鑰,
API consumer secret,應用程序界面消費者秘密,
Tax Account,稅收科目,
Freight and Forwarding Account,貨運和轉運科目,
Creation User,創作用戶,
"The user that will be used to create Customers, Items and Sales Orders. This user should have the relevant permissions.",將用于創建客戶，項目和銷售訂單的用戶。該用戶應具有相關權限。,
"This warehouse will be used to create Sales Orders. The fallback warehouse is ""Stores"".",該倉庫將用于創建銷售訂單。后備倉庫是“商店”。,
"The fallback series is ""SO-WOO-"".",后備系列是“SO-WOO-”。,
This company will be used to create Sales Orders.,該公司將用于創建銷售訂單。,
Delivery After (Days),交貨后（天）,
This is the default offset (days) for the Delivery Date in Sales Orders. The fallback offset is 7 days from the order placement date.,這是銷售訂單中交貨日期的默認偏移量（天）。后備偏移量是從下單日期算起的7天。,
"This is the default UOM used for items and Sales orders. The fallback UOM is ""Nos"".",這是用于商品和銷售訂單的默認UOM。后備UOM是“不”。,
Endpoints,端點,
Endpoint,端點,
Antibiotic Name,抗生素名稱,
Healthcare Administrator,醫療管理員,
Laboratory User,實驗室用戶,
Is Inpatient,住院病人,
Default Duration (In Minutes),默認持續時間（以分鐘為單位）,
Body Part,身體的一部分,
Body Part Link,身體部位鏈接,
HLC-CPR-.YYYY.-,HLC-CPR-.YYYY.-,
Procedure Template,程序模板,
Procedure Prescription,程序處方,
Service Unit,服務單位,
Consumables,耗材,
Consume Stock,消費股票,
Invoice Consumables Separately,發票耗材分開,
Consumption Invoiced,消費發票,
Consumable Total Amount,耗材總量,
Consumption Details,消費明細,
Nursing User,護理用戶,
Clinical Procedure Item,臨床流程項目,
Invoice Separately as Consumables,作為耗材單獨費用清單,
Transfer Qty,轉移數量,
Actual Qty (at source/target),實際數量（源/目標）,
Is Billable,是可計費的,
Allow Stock Consumption,允許庫存消耗,
Sample UOM,樣本單位,
Collection Details,收集細節,
Change In Item,項目變更,
Codification Table,編纂表,
Complaints,投訴,
Dosage Strength,劑量強度,
Strength,強度,
Drug Prescription,藥物處方,
Drug Name / Description,藥物名稱/說明,
Dosage,劑量,
Dosage by Time Interval,劑量按時間間隔,
Interval,間隔,
Interval UOM,間隔UOM,
Hour,小時,
Update Schedule,更新時間排程,
Exercise,行使,
Difficulty Level,難度級別,
Counts Target,計算目標,
Counts Completed,計數完成,
Assistance Level,協助等級,
Active Assist,主動輔助,
Exercise Name,練習名稱,
Body Parts,身體部位,
Exercise Instructions,練習說明,
Exercise Video,運動視頻,
Exercise Steps,鍛煉步驟,
Steps,腳步,
Steps Table,步驟表,
Exercise Type Step,運動類型步驟,
Max number of visit,最大訪問次數,
Visited yet,已訪問,
Reference Appointments,參考預約,
Valid till,有效期至,
Fee Validity Reference,費用有效期參考,
Basic Details,基本細節,
HLC-PRAC-.YYYY.-,HLC-PRAC-.YYYY.-,
Mobile,手提電話:,
Phone (R),電話:（R）,
Phone (Office),電話（辦公室）,
Employee and User Details,員工和用戶詳細信息,
Hospital,醫院,
Appointments,約會,
Practitioner Schedules,從業者時間表,
Charges,費用,
Out Patient Consulting Charge,門診咨詢費,
Default Currency,默認貨幣,
Healthcare Schedule Time Slot,醫療保健計划時間槽,
Parent Service Unit,上級服務單位,
Service Unit Type,服務單位類型,
Allow Appointments,允許任命,
Allow Overlap,允許重疊,
Inpatient Occupancy,住院病人入住率,
Occupancy Status,職業狀況,
Vacant,空的,
Occupied,占據,
Item Details,品目詳細信息,
UOM Conversion in Hours,UOM按小時轉換,
Rate / UOM,費率/ UOM,
Change in Item,項目的更改,
Out Patient Settings,不住院病人設置,
Patient Name By,病人姓名By,
Patient Name,病人姓名,
Link Customer to Patient,將客戶與病人聯系起來,
"If checked, a customer will be created, mapped to Patient.\nPatient Invoices will be created against this Customer. You can also select existing Customer while creating Patient.",如果選中，將創建一個客戶，映射到病人。將針對該客戶創建病人費用清單。您也可以在創建病人時選擇現有客戶。,
Default Medical Code Standard,默認醫療代碼標准,
Collect Fee for Patient Registration,收取病人登記費,
Checking this will create new Patients with a Disabled status by default and will only be enabled after invoicing the Registration Fee.,選中此選項將默認創建具有“禁用”狀態的新病人，並且僅在開具注冊費發票后才能啟用。,
Registration Fee,注冊費用,
Automate Appointment Invoicing,自動預約發票,
Manage Appointment Invoice submit and cancel automatically for Patient Encounter,管理預約費用清單的提交和自動取消以滿足病人的需求,
Enable Free Follow-ups,啟用免費跟進,
Number of Patient Encounters in Valid Days,有效天數中的病人人數,
The number of free follow ups (Patient Encounters in valid days) allowed,允許的免費跟進次數（病人在有效期內遇到）,
Valid Number of Days,有效天數,
Time period (Valid number of days) for free consultations,免費咨詢的時間段（有效天數）,
Default Healthcare Service Items,默認醫療服務項目,
